mean_small,mean_large,difference
2697.9,2786.3,88.4000000000001
2681.2,2794.6,113.4
2676.3,2794.1,117.8
2643.7,2794.6,150.9
2676.5,2784.8,108.3
2693.5,2792.1,98.5999999999999
2669.3,2794.6,125.3
2646.6,2794.6,148
2669,2794.6,125.6
2664.3,2794.6,130.3
2668.4,2794.6,126.2
2684.8,2784.8,100
2653.4,2794.6,141.2
2685.1,2794.4,109.3
2676.1,2794.6,118.5
2675.5,2794.6,119.1
2698.6,2787,88.4000000000001
2696.4,2784.8,88.4000000000001
2735.4,2784.2,48.7999999999997
2691,2794.1,103.1
2696.5,2787.9,91.4000000000001
2653.1,2794.6,141.5
2729.4,2785.4,56
2635.1,2794.6,159.5
2660.1,2792.7,132.6
2671.3,2794.6,123.3
2675.4,2792.7,117.3
2670.6,2794.6,124
2664.1,2792.7,128.6
2684.4,2794.1,109.7
2661.3,2794.1,132.8
2660.7,2794.6,133.9
2679,2794.1,115.1
2698.4,2788,89.5999999999999
2712.1,2794.4,82.3000000000002
2666.4,2794.6,128.2
2702.1,2788.3,86.2000000000003
2670.4,2794.6,124.2
2683.3,2794.6,111.3
2671.7,2794.4,122.7
2696,2792.1,96.0999999999999
2710.2,2789.9,79.7000000000003
2675.5,2794.1,118.6
2667.6,2794.6,127
2679.9,2792,112.1
2688.1,2788.3,100.2
2681.3,2784.8,103.5
2711.2,2792.1,80.9000000000001
2671.9,2794.6,122.7
2691.5,2794.6,103.1
2665.5,2794.6,129.1
2670.3,2794.6,124.3
2705.5,2793.8,88.3000000000002
2683.2,2794.6,111.4
2641.8,2794.6,152.8
2689.2,2793.4,104.2
2680,2788,108
2682.1,2794.6,112.5
2654.9,2794.6,139.7
2726.5,2789.8,63.3000000000002
2665.7,2794.6,128.9
2691.7,2792.1,100.4
2719.5,2786.3,66.8000000000002
2692.2,2794.1,101.9
2678.6,2793.4,114.8
2659.8,2794.6,134.8
2744.5,2775.4,30.9000000000001
2672.7,2784.8,112.1
2654.3,2794.6,140.3
2689.8,2794.6,104.8
2690.7,2789.9,99.2000000000003
2670.5,2794.6,124.1
2683.6,2793.4,109.8
2657.1,2793.4,136.3
2693.6,2794.3,100.7
2642.7,2794.6,151.9
2694.4,2792.7,98.2999999999997
2684,2787.9,103.9
2678.4,2794.6,116.2
2673.3,2794.6,121.3
2690.6,2784.2,93.5999999999999
2674.7,2794.6,119.9
2679.6,2789.9,110.3
2685.7,2792,106.3
2681.8,2788.3,106.5
2696.1,2784.2,88.0999999999999
2680.1,2794.6,114.5
2639.5,2794.6,155.1
2664.4,2794.6,130.2
2703.4,2794.6,91.1999999999998
2699,2792,93
2660.5,2794.1,133.6
2643.3,2794.6,151.3
2704.9,2789.9,85
2681.8,2794.6,112.8
2684.3,2794.6,110.3
2669.2,2794.1,124.9
2694.8,2794.1,99.2999999999997
2714.4,2784.7,70.2999999999997
2703.2,2794.6,91.4000000000001
2679.3,2794.6,115.3
2640.9,2794.6,153.7
2678.1,2794.6,116.5
2668.4,2794.6,126.2
2690,2794.6,104.6
2701.8,2793.4,91.5999999999999
2685.4,2792.7,107.3
2679.2,2788.3,109.1
2685.3,2794.1,108.8
2658.7,2794.6,135.9
2729.7,2784.2,54.5
2697.6,2794.4,96.8000000000002
2735.4,2787.3,51.9000000000001
2653.1,2794.6,141.5
2681.4,2794.6,113.2
2716.4,2786.3,69.9000000000001
2683.1,2792.7,109.6
2666.9,2794.6,127.7
2695.3,2794.6,99.2999999999997
2697.4,2792.7,95.2999999999997
2693.4,2794.6,101.2
2743.4,2790.7,47.2999999999997
2667,2794.6,127.6
2682.6,2794.6,112
2694.2,2780,85.8000000000002
2685.1,2784.8,99.7000000000003
2687.4,2784.8,97.4000000000001
2644.4,2794.6,150.2
2682.4,2791.4,109
2687,2794.6,107.6
2686.8,2794.6,107.8
2673.6,2792,118.4
2707.7,2782.1,74.4000000000001
2654.1,2794.6,140.5
2700.3,2789.9,89.5999999999999
2681,2791.9,110.9
2710.7,2792.8,82.1000000000004
2680,2788.3,108.3
2686.6,2792.8,106.2
2669.6,2794.6,125
2686.6,2788.3,101.7
2683.7,2794.6,110.9
2673.3,2794.6,121.3
2700.6,2794.1,93.5
2680.2,2794.4,114.2
2695.8,2792,96.1999999999998
2709.4,2792,82.5999999999999
2702.9,2788.3,85.4000000000001
2672.2,2794.4,122.2
2677.2,2794.6,117.4
2680.7,2794.6,113.9
2697.6,2793.8,96.2000000000003
2690.4,2793.5,103.1
2682,2794.6,112.6
2655.5,2794.6,139.1
2665.8,2792.7,126.9
2684.7,2789.9,105.2
2658.8,2794.6,135.8
2696,2788.3,92.3000000000002
2698.3,2784.8,86.5
2705.9,2784.8,78.9000000000001
2677.2,2788.3,111.1
2705.8,2789.9,84.0999999999999
2678.4,2794.6,116.2
2699.6,2788.3,88.7000000000003
2705.3,2794.6,89.2999999999997
2680.7,2792.1,111.4
2663.2,2793.4,130.2
2687.7,2792.6,104.9
2681,2794.1,113.1
2690.1,2788.3,98.2000000000003
2688.5,2794.6,106.1
2657.2,2794.6,137.4
2683.1,2794.6,111.5
2693.3,2794.6,101.3
2664.7,2794.6,129.9
2730.9,2781,50.0999999999999
2689.1,2792,102.9
2662.2,2794.6,132.4
2676.2,2792,115.8
2673.1,2794.6,121.5
2737.7,2786.1,48.4000000000001
2676.2,2794.6,118.4
2703.9,2784.2,80.2999999999997
2679.7,2794.1,114.4
2674.6,2794.6,120
2678.7,2794.1,115.4
2699.2,2788.3,89.1000000000004
2655.6,2794.6,139
2643.9,2794.6,150.7
2712.6,2784.7,72.0999999999999
2667.1,2794.6,127.5
2681.5,2794.1,112.6
2669.5,2794.6,125.1
2687.6,2794.6,107
2690.8,2792.7,101.9
2689.9,2784.8,94.9000000000001
2685.3,2788.3,103
2703.3,2792.7,89.3999999999996
2664,2794.6,130.6
2674,2794.6,120.6
2668.8,2794.6,125.8
2704.7,2782.1,77.4000000000001
2665.6,2794.6,129
2696.9,2792.6,95.6999999999998
2685.9,2794.6,108.7
2723,2793.1,70.0999999999999
2672.6,2792.7,120.1
2692.7,2792.4,99.7000000000003
2683.1,2794.1,111
2691.1,2794.1,103
2672.2,2794.6,122.4
2677.2,2794.6,117.4
2707.6,2794.6,87
2707.9,2784.8,76.9000000000001
2706.1,2788.2,82.0999999999999
2683.1,2792,108.9
2679.3,2794.6,115.3
2715.2,2787.2,72
2660.6,2794.6,134
2665.9,2794.6,128.7
2716.9,2784.9,68
2669,2794.6,125.6
2652,2794.1,142.1
2684.1,2792.7,108.6
2658.4,2792,133.6
2669.2,2794.6,125.4
2708.8,2793.4,84.5999999999999
2674.7,2784.8,110.1
2712.2,2786.3,74.1000000000004
2688,2794.6,106.6
2683.7,2794.6,110.9
2678.2,2794.6,116.4
2650.8,2794.6,143.8
2717.3,2786.3,69
2695.6,2784.7,89.0999999999999
2707.9,2792,84.0999999999999
2704.4,2787.7,83.2999999999997
2677.4,2794.6,117.2
2652.6,2793.4,140.8
2692.5,2794.6,102.1
2700.9,2792,91.0999999999999
2673.8,2784.8,111
2649.9,2794.4,144.5
2646.7,2793.4,146.7
2672.1,2794.4,122.3
2712.2,2780,67.8000000000002
2665.1,2794.6,129.5
2712.6,2788.9,76.3000000000002
2706.2,2794.6,88.4000000000001
2682.3,2792.7,110.4
2677.7,2794.6,116.9
2667.9,2792.7,124.8
2712.2,2789.9,77.7000000000003
2681.1,2794.6,113.5
2700.5,2789.6,89.0999999999999
2675,2785.6,110.6
2690.1,2792,101.9
2721.8,2784.2,62.3999999999996
2661,2794.6,133.6
2686.8,2794.4,107.6
2696.8,2794.4,97.5999999999999
2655,2794.6,139.6
2667.6,2794.6,127
2697.9,2794.6,96.6999999999998
2676.7,2794.1,117.4
2693.9,2789.9,96
2671.3,2794.6,123.3
2689.1,2792,102.9
2688.2,2794.6,106.4
2696.8,2794.6,97.7999999999997
2689.8,2792.8,103
2674.2,2789.9,115.7
2672.2,2794.6,122.4
2697.5,2794.6,97.0999999999999
2684.9,2794.6,109.7
2692.9,2794.6,101.7
2687,2789.6,102.6
2684.8,2792.7,107.9
2662.3,2794.6,132.3
2683.6,2790,106.4
2658.4,2792.7,134.3
2679.7,2794.6,114.9
2697.7,2790.7,93
2667.9,2794.6,126.7
2722.6,2789.9,67.3000000000002
2693.3,2784.7,91.3999999999996
2677.2,2794.6,117.4
2675.4,2794.1,118.7
2694.7,2794.1,99.4000000000001
2668.4,2794.1,125.7
2693.5,2794.1,100.6
2665,2794.6,129.6
2668.9,2794.6,125.7
2695.4,2794.1,98.6999999999998
2705.5,2791.4,85.9000000000001
2683.7,2784.8,101.1
2691,2792.7,101.7
2680.4,2794.6,114.2
2705.3,2792.8,87.5
2670.7,2794.6,123.9
2671.6,2793.4,121.8
2681.4,2794.6,113.2
2711.3,2793.4,82.0999999999999
2672.8,2794.6,121.8
2647.6,2794.6,147
2698.8,2794.6,95.7999999999997
2684.6,2794.1,109.5
2684.9,2794.6,109.7
2724,2787.5,63.5
2693,2784.8,91.8000000000002
2665.1,2794.6,129.5
2665.4,2793.4,128
2723.6,2787.5,63.9000000000001
2671.8,2794.6,122.8
2703.1,2789.9,86.8000000000002
2676,2784.8,108.8
2705.7,2784.8,79.1000000000004
2692.4,2787.7,95.2999999999997
2683.8,2794.6,110.8
2666.2,2794.6,128.4
2706,2792.1,86.0999999999999
2730,2779.3,49.3000000000002
2724.2,2783.1,58.9000000000001
2675,2794.1,119.1
2682.9,2792.6,109.7
2679.5,2794.6,115.1
2696.5,2794.6,98.0999999999999
2680.1,2790.7,110.6
2695.3,2786.3,91
2724.8,2788.6,63.7999999999997
2674.2,2794.6,120.4
2708,2794.6,86.5999999999999
2675.2,2794.1,118.9
2693.9,2794.6,100.7
2695.4,2794.6,99.1999999999998
2651.6,2794.6,143
2696,2790.7,94.6999999999998
2668.5,2792,123.5
2691.7,2792.7,101
2690.3,2794.1,103.8
2659,2794.4,135.4
2672.9,2792.7,119.8
2676.3,2794.6,118.3
2697.1,2789.9,92.8000000000002
2694.8,2789.9,95.0999999999999
2707.6,2788.3,80.7000000000003
2677.3,2788.3,111
2658.9,2794.6,135.7
2691.9,2794.6,102.7
2635.8,2794.6,158.8
2685.6,2788.3,102.7
2682.5,2789.9,107.4
2649.9,2794.6,144.7
2696.4,2784.8,88.4000000000001
2699.5,2791.4,91.9000000000001
2675.8,2794.6,118.8
2676.9,2794.6,117.7
2692.6,2792,99.4000000000001
2678.4,2794.6,116.2
2710.6,2784.2,73.5999999999999
2673.4,2794.6,121.2
2675.5,2792.7,117.2
2706.7,2786.3,79.6000000000004
2660,2794.6,134.6
2674.6,2794.6,120
2688.1,2784.8,96.7000000000003
2707.9,2789.3,81.4000000000001
2709.7,2792.7,83
2660.3,2794.6,134.3
2668.8,2794.1,125.3
2692.2,2789.9,97.7000000000003
2705.5,2791.4,85.9000000000001
2725.4,2786.3,60.9000000000001
2664.2,2792.7,128.5
2678.5,2794.6,116.1
2703.9,2791.3,87.4000000000001
2684,2792.7,108.7
2684,2794.6,110.6
2662.5,2792.7,130.2
2683.9,2794.6,110.7
2661.8,2794.6,132.8
2685.7,2794.6,108.9
2681.2,2794.6,113.4
2687,2794.1,107.1
2664.9,2794.6,129.7
2671.9,2794.6,122.7
2674.1,2794.6,120.5
2678.5,2794.6,116.1
2684.1,2788.3,104.2
2673.9,2792,118.1
2724.4,2782.8,58.4000000000001
2687.7,2794.6,106.9
2659.9,2794.6,134.7
2679.6,2794.1,114.5
2677,2792.7,115.7
2686.3,2793.1,106.8
2665.6,2794.6,129
2688,2788.6,100.6
2694.2,2788.3,94.1000000000004
2681.3,2784.8,103.5
2680.5,2789.9,109.4
2684.8,2784.8,100
2690,2794.1,104.1
2655.7,2794.6,138.9
2632.5,2794.6,162.1
2670.3,2794.6,124.3
2688.7,2794.6,105.9
2682.6,2784.8,102.2
2702.2,2794.6,92.4000000000001
2671.6,2794.6,123
2717.5,2785.9,68.4000000000001
2688.8,2789.9,101.1
2679.6,2789.9,110.3
2672.9,2794.6,121.7
2692,2792.7,100.7
2675.4,2794.4,119
2671.5,2794.6,123.1
2656.6,2794.6,138
2727.1,2786.5,59.4000000000001
2698.7,2792.5,93.8000000000002
2668,2794.6,126.6
2699.8,2793.9,94.0999999999999
2675.2,2794.6,119.4
2658.2,2794.6,136.4
2710.9,2784.8,73.9000000000001
2649.1,2794.6,145.5
2687.1,2792.7,105.6
2694.1,2794.6,100.5
2692,2794.4,102.4
2712.3,2788.3,76
2733.3,2774.5,41.1999999999998
2671,2794.4,123.4
2672.1,2794.6,122.5
2671.1,2794.6,123.5
2679.1,2794.1,115
2678.7,2794.6,115.9
2676,2792.7,116.7
2736.3,2781.4,45.0999999999999
2733,2782.1,49.0999999999999
2661.1,2794.6,133.5
2697.1,2794.6,97.5
2673.2,2794.4,121.2
2706.6,2789.3,82.7000000000003
2689.7,2794.6,104.9
2704.8,2792.7,87.8999999999996
2711.2,2793.8,82.6000000000004
2673.2,2794.6,121.4
2658.1,2794.6,136.5
2662.7,2794.6,131.9
2676.1,2794,117.9
2672.2,2794.6,122.4
2658.6,2794.1,135.5
2683.2,2794.4,111.2
2665.6,2794.6,129
2668,2788.3,120.3
2697.7,2794.4,96.7000000000003
2662.1,2794.6,132.5
2641.3,2794.6,153.3
2702.8,2793.3,90.5
2698.5,2786.3,87.8000000000002
2694.9,2794.1,99.1999999999998
2646.1,2792.7,146.6
2719.2,2790.6,71.4000000000001
2677.5,2794.6,117.1
2675.9,2792.7,116.8
2683.5,2794.6,111.1
2669.8,2792.7,122.9
2661.3,2794.6,133.3
2682.4,2794.1,111.7
2706.5,2794.1,87.5999999999999
2700.5,2792.1,91.5999999999999
2646.9,2794.6,147.7
2671.5,2794.6,123.1
2689.8,2794.3,104.5
2698.6,2794.6,96
2705.1,2789.8,84.7000000000003
2675,2794.1,119.1
2688.2,2794.6,106.4
2682.3,2794.6,112.3
2658.2,2794.6,136.4
2696.5,2789.9,93.4000000000001
2674,2794.6,120.6
2719,2788.4,69.4000000000001
2680.3,2794.6,114.3
2698.8,2794.1,95.2999999999997
2660.5,2794.6,134.1
2697.1,2794.6,97.5
2673.8,2784.8,111
2673.3,2794.1,120.8
2688.9,2787.7,98.7999999999997
2691.9,2794.6,102.7
2644,2794.6,150.6
2692.6,2794.4,101.8
2669.1,2794.6,125.5
2676.8,2794.6,117.8
2677.7,2788.3,110.6
2692.7,2792.7,100
2681.6,2794.6,113
2682.5,2794.1,111.6
2701.1,2794.4,93.3000000000002
2685.1,2794.6,109.5
2665.9,2794.1,128.2
2690.2,2794.6,104.4
2677.3,2794.6,117.3
2673.8,2793.4,119.6
2669.9,2794.6,124.7
2685.7,2794.6,108.9
2690.6,2788.3,97.7000000000003
2656.4,2794.6,138.2
2664.9,2794.6,129.7
2711.5,2794.4,82.9000000000001
2656,2794.6,138.6
2730.8,2793.7,62.8999999999996
2680.8,2784.8,104
2678.5,2794.6,116.1
2712.1,2787.7,75.5999999999999
2679.3,2794.6,115.3
2690.3,2794.6,104.3
2665,2794.6,129.6
2703.1,2784.5,81.4000000000001
2703.6,2792.7,89.0999999999999
2683.5,2789.9,106.4
2679.4,2794.1,114.7
2668.4,2794.6,126.2
2681.9,2794.6,112.7
2726.8,2789.9,63.0999999999999
2688.8,2788.3,99.5
2677.2,2794.6,117.4
2698.1,2793.4,95.3000000000002
2689.7,2789.9,100.2
2683,2792.4,109.4
2699.6,2783.5,83.9000000000001
2691.4,2783.5,92.0999999999999
2660.9,2794.6,133.7
2667.1,2794.6,127.5
2680.8,2792,111.2
2686.1,2789.9,103.8
2694.1,2789.8,95.7000000000003
2693.4,2792.7,99.2999999999997
2702.7,2794.6,91.9000000000001
2687.1,2788.3,101.2
2675.8,2794.6,118.8
2707.1,2794.6,87.5
2667.2,2794.4,127.2
2681.3,2794.6,113.3
2683.2,2794.4,111.2
2634.8,2794.6,159.8
2663.8,2794.6,130.8
2713,2784.8,71.8000000000002
2700.1,2794.6,94.5
2668.9,2794.6,125.7
2674.8,2794.6,119.8
2673.5,2794.6,121.1
2662.8,2788.3,125.5
2681.1,2793.4,112.3
2710.3,2787.9,77.5999999999999
2648.9,2794.6,145.7
2722.1,2784.5,62.4000000000001
2695.3,2789.3,94
2687.4,2794.6,107.2
2712.8,2788,75.1999999999998
2705.6,2784.5,78.9000000000001
2660.9,2794.6,133.7
2666.3,2794.6,128.3
2666.1,2794.6,128.5
2692.6,2784.8,92.2000000000003
2678.4,2794.1,115.7
2704.6,2793.8,89.2000000000003
2690.1,2792.7,102.6
2691.8,2784.8,93
2694.4,2794.6,100.2
2694.3,2784.5,90.1999999999998
2679.8,2793.4,113.6
2674.7,2792.7,118
2670,2794.6,124.6
2656.2,2794.6,138.4
2690.1,2794.6,104.5
2696.3,2793.8,97.5
2697.1,2794.6,97.5
2682.5,2794.6,112.1
2693.2,2788.3,95.1000000000004
2702.6,2791.6,89
2657.3,2794.6,137.3
2676.4,2794.6,118.2
2683.7,2794.1,110.4
2694.7,2785.6,90.9000000000001
2681.9,2794.1,112.2
2690.7,2794.1,103.4
2654.4,2794.6,140.2
2666.7,2792.7,126
2701.8,2794.6,92.7999999999997
2700.5,2792.6,92.0999999999999
2690.2,2792.7,102.5
2703,2794.6,91.5999999999999
2655.6,2794.6,139
2712.5,2788.3,75.8000000000002
2669.1,2794.6,125.5
2665.7,2794.6,128.9
2700,2784.7,84.6999999999998
2695.1,2787.6,92.5
2649.6,2794.6,145
2662.8,2789.9,127.1
2679.7,2794.6,114.9
2714.3,2794.1,79.7999999999997
2679.6,2792.1,112.5
2682.2,2794.6,112.4
2669.1,2794.1,125
2694.3,2791.9,97.5999999999999
2654.1,2794.6,140.5
2685.3,2794.6,109.3
2730.6,2780.9,50.3000000000002
2673.8,2794.6,120.8
2686.2,2794.6,108.4
2689.8,2794.6,104.8
2702.8,2794.6,91.7999999999997
2668.6,2793.4,124.8
2686.2,2789.9,103.7
2661.2,2794.6,133.4
2664.9,2794.6,129.7
2653.4,2794.6,141.2
2663.6,2794.6,131
2701.2,2794.4,93.2000000000003
2656.1,2794.6,138.5
2673.7,2794.6,120.9
2688.6,2794.6,106
2679.4,2794.6,115.2
2692.3,2789.9,97.5999999999999
2659.2,2794.6,135.4
2667.1,2794.6,127.5
2648.4,2794.6,146.2
2679.4,2792,112.6
2680.6,2794.6,114
2691.5,2792.6,101.1
2687.5,2789.9,102.4
2672.4,2793.4,121
2676.6,2794.6,118
2700.5,2794.1,93.5999999999999
2714.9,2787,72.0999999999999
2663.1,2793.4,130.3
2712.1,2794.6,82.5
2665.5,2794.6,129.1
2684.9,2788.3,103.4
2673.4,2794.6,121.2
2661.4,2794.6,133.2
2718,2787.7,69.6999999999998
2685.5,2794.6,109.1
2694.8,2792,97.1999999999998
2693.4,2794,100.6
2681.5,2794.6,113.1
2688.6,2794.6,106
2672.3,2794.6,122.3
2655.1,2794.6,139.5
2654.2,2794.6,140.4
2700.6,2794.1,93.5
2707.8,2794.6,86.7999999999997
2696.1,2794.6,98.5
2698.5,2792.1,93.5999999999999
2659.5,2789.9,130.4
2669.9,2794.6,124.7
2683.9,2794.6,110.7
2686.1,2794.1,108
2686.2,2794.6,108.4
2690.4,2787.7,97.2999999999997
2666.8,2794.6,127.8
2690.9,2794.3,103.4
2686,2793.4,107.4
2673.7,2792,118.3
2673.2,2794.4,121.2
2650.1,2794.6,144.5
2686.4,2794.6,108.2
2716.7,2786.3,69.6000000000004
2681.2,2794.6,113.4
2666.6,2794.1,127.5
2658.2,2794.6,136.4
2674.1,2794.6,120.5
2658.4,2794.6,136.2
2664.1,2794.6,130.5
2713.8,2784.8,71
2672.9,2792.7,119.8
2701.1,2794.1,93
2696.4,2794.6,98.1999999999998
2699.6,2793.8,94.2000000000003
2663.8,2794.6,130.8
2709.5,2782.1,72.5999999999999
2709.8,2789.9,80.0999999999999
2676.8,2794.6,117.8
2675,2794.6,119.6
2673.7,2792.7,119
2689.6,2794.6,105
2686.9,2794.1,107.2
2714.4,2790,75.5999999999999
2659.5,2794.6,135.1
2719.4,2792.8,73.4000000000001
2683,2793.8,110.8
2685,2794.6,109.6
2682.6,2780,97.4000000000001
2675.4,2794.6,119.2
2669.9,2794.1,124.2
2688.1,2788.3,100.2
2645.8,2794.6,148.8
2656.2,2794.6,138.4
2664.5,2794.6,130.1
2704.4,2792.1,87.6999999999998
2702.6,2784.8,82.2000000000003
2691.9,2792.1,100.2
2693.3,2793.8,100.5
2667.6,2794.6,127
2673.7,2794.6,120.9
2655.4,2794.6,139.2
2681.7,2788.3,106.6
2707.7,2791.4,83.7000000000003
2664.9,2794.6,129.7
2709.3,2783.5,74.1999999999998
2676.2,2792.7,116.5
2690.2,2794.1,103.9
2689.2,2794.6,105.4
2671.7,2794.6,122.9
2675.5,2794.6,119.1
2664.6,2794.6,130
2686.3,2792.7,106.4
2675.7,2794.6,118.9
2714.4,2788.1,73.6999999999998
2670.5,2794.1,123.6
2694.8,2784.8,90
2668.5,2794.6,126.1
2669.7,2794.6,124.9
2701,2794.6,93.5999999999999
2669,2792.7,123.7
2692,2792.6,100.6
2689.8,2794.1,104.3
2667.7,2794.6,126.9
2687.5,2794.4,106.9
2705.8,2783.5,77.6999999999998
2694.3,2794.6,100.3
2686.2,2794.6,108.4
2699.6,2793.3,93.7000000000003
2689.6,2792.1,102.5
2684.5,2794.6,110.1
2670.3,2788.3,118
2711.6,2788.2,76.5999999999999
2656.9,2794.6,137.7
2696.3,2793.4,97.0999999999999
2692.2,2794.4,102.2
2699,2788.3,89.3000000000002
2701.2,2792.1,90.9000000000001
2700.6,2792,91.4000000000001
2667.3,2794.6,127.3
2686,2791.9,105.9
2652.5,2794.6,142.1
2698.9,2790.7,91.7999999999997
2665.5,2794.6,129.1
2660.1,2794.6,134.5
2669.4,2793.4,124
2691.1,2792.7,101.6
2683.3,2794.6,111.3
2692.2,2794.4,102.2
2700.1,2792.4,92.3000000000002
2677.4,2794.6,117.2
2678.7,2792.7,114
2672,2794.6,122.6
2674.3,2792.7,118.4
2704.1,2792,87.9000000000001
2684.8,2794.6,109.8
2683.9,2794.6,110.7
2686.5,2793.4,106.9
2639.5,2794.6,155.1
2695.8,2794.6,98.7999999999997
2708.8,2790,81.1999999999998
2688.5,2794.1,105.6
2687.7,2794.1,106.4
2711,2786.1,75.0999999999999
2690.4,2793.4,103
2705,2794.6,89.5999999999999
2664.9,2794.6,129.7
2662.9,2794.6,131.7
2680.4,2792.7,112.3
2644,2794.6,150.6
2657.9,2794.6,136.7
2709.5,2788.3,78.8000000000002
2712.7,2792.1,79.4000000000001
2667.1,2794.6,127.5
2698.4,2788.2,89.7999999999997
2658.3,2794.6,136.3
2656.7,2794.6,137.9
2710.7,2784.7,74
2666.1,2792,125.9
2677.4,2794.4,117
2673,2794.6,121.6
2725,2790,65
2661.5,2794.6,133.1
2674.5,2794.1,119.6
2698.4,2789.9,91.5
2667.2,2794.6,127.4
2686.1,2794.4,108.3
2661.7,2794.6,132.9
2661.5,2794.6,133.1
2692.2,2794.6,102.4
2669.9,2794.6,124.7
2693.1,2794.6,101.5
2691.9,2790.7,98.7999999999997
2704.6,2784.8,80.2000000000003
2668.9,2793.1,124.2
2700.3,2788.3,88
2695.9,2784.8,88.9000000000001
2711.6,2789.3,77.7000000000003
2719.8,2783.5,63.6999999999998
2663.9,2794.6,130.7
2687.9,2792.1,104.2
2664.9,2792,127.1
2674.3,2793.4,119.1
2696.8,2784.8,88
2671.2,2794.6,123.4
2695.1,2793.4,98.3000000000002
2734.3,2782,47.6999999999998
2697.2,2789.9,92.7000000000003
2723,2788,65
2705.2,2789.8,84.6000000000004
2673.3,2794.6,121.3
2651,2794.6,143.6
2680.5,2794.6,114.1
2689.1,2794.6,105.5
2708.7,2794.6,85.9000000000001
2691.8,2792,100.2
2703.9,2780,76.0999999999999
2684.2,2794.6,110.4
2696.4,2792.4,96
2667.9,2794.6,126.7
2707,2792,85
2667.3,2794.6,127.3
2684.9,2794.1,109.2
2690.2,2794.1,103.9
2682.5,2794.4,111.9
2696.2,2792.1,95.9000000000001
2701.8,2790.7,88.8999999999996
2705.2,2783.5,78.3000000000002
2745.8,2782.2,36.3999999999996
2683.3,2792.7,109.4
2685.8,2792.7,106.9
2662.5,2794.6,132.1
2732.6,2783.4,50.8000000000002
2672.8,2794.6,121.8
2688.6,2794.6,106
2672.2,2794.6,122.4
2665.2,2794.6,129.4
2687.5,2790,102.5
2680.3,2794.4,114.1
2691.7,2789.9,98.2000000000003
2681.8,2788.3,106.5
2667.8,2794.6,126.8
2677.1,2784.8,107.7
2665.5,2794.6,129.1
2700.9,2792.8,91.9000000000001
2658.9,2794.6,135.7
2697.8,2788.3,90.5
2731.5,2786.5,55
2714,2791.2,77.1999999999998
2700.7,2788.3,87.6000000000004
